CAMPAÑA|ID_FINCA|ID_ZONA|ID_ESTACION|ALTITUD|VARIEDAD|MODO|TIPO|COLOR|SUPERFICIE|PRODUCCION
20|4334|724|16|600-620|59|2|0|1|1.2888|11361.183
20|35271|724|16|600-620|40|2|0|1|5.8772|31210.0
20|16921|724|16|600-620|40|2|0|1|3.126|18070.0
20|77661|724|16|600-620|32|2|0|1|1.289|777.195
20|33486|724|16|600-620|17|2|0|1|8.51|66210.0
20|19605|724|16|600-620|17|1|0|1|5.0878|1393.236
20|20934|724|16|600-620|59|1|0|1|2.79|1972.8
20|84482|272|16|600-670|81|1|0|1|4.9577|20820.0
20|43254|272|16|600-670|59|1|0|1|2.526|1236.175
20|72027|272|5|600-670|4|2|1|1|2.6789|6133.75
20|19272|272|5|600-670|81|1|1|1|1.88|2071.0
20|61076|272|16|600-670|23|2|0|1|0.8655|4764.63
20|85946|272|16|600-670|59|1|0|1|0.9896|482.673
20|50528|272|5|600-670|4|2|1|1|21.0933|49550.886
20|50528|272|5|600-670|52|2|1|1|2.85|5072.427
20|3860|272|5|600-670|52|2|0|1|7.2346|16740.0
20|55261|272|5|600-670|32|2|0|1|3.2715|4842.672
20|70620|272|16|600-670|59|1|0|1|0.85|498.0
20|97861|272|5|600-670|59|1|0|1|1.75|2800.0
20|72130|272|5|600-670|52|2|0|1|1.4427|1860.0
20|523|272|5|600-670|32|2|0|1|0.6478|947.844
20|85001|272|5|600-670|15|2|0|1|0.7811|5110.0
20|68145|272|5|600-670|15|2|1|1|0.8455|4615.2
20|68145|272|5|600-670|4|2|1|1|5.18|11659.032
20|68145|272|5|600-670|26|2|1|1|1.7034|1303.04
20|68145|272|5|600-670|52|2|1|1|1.95|3665.686
20|68145|272|5|600-670|59|2|1|1|2.86|6000.0
20|20693|272|5|600-670|15|2|1|1|5.75|31384.8
20|20693|272|5|600-670|4|2|1|1|7.015|11845.498
20|20693|272|5|600-670|52|2|1|1|3.23|6371.887
20|66052|272|16|600-670|81|2|0|1|1.74|7949.928
20|76134|272|16|600-670|26|2|0|1|1.2068|7110.0
20|15228|272|16|600-670|81|2|0|1|0.7268|3110.072
20|25377|272|16|600-670|59|1|0|1|2.5375|2822.0
20|77330|272|16|600-670|81|2|0|1|1.76|13700.0
20|58595|272|16|600-670|81|2|0|1|2.285|19037.2
20|62629|272|16|600-670|81|1|0|1|5.0857|10929.0
20|62629|272|16|600-670|23|2|0|1|1.739|10055.37
20|34512|272|16|600-670|59|1|0|1|12.6566|29720.0
20|87873|272|16|600-670|59|1|0|1|5.9563|15156.216
20|87873|272|16|600-670|32|2|0|1|1.3747|11776.125
20|87873|272|16|600-670|59|2|0|1|5.9563|18863.82
20|50343|272|16|600-670|87|1|0|0|3.4319|11690.0
20|50343|272|16|600-670|17|1|0|1|1.79|7160.0
20|60279|272|5|600-670|87|1|0|0|0.77|5760.0
20|37077|272|5|600-670|59|1|0|1|0.153|75.802
20|53137|272|16|600-670|4|2|1|1|6.88|16075.332
20|53137|272|16|600-670|26|2|1|1|5.0644|3816.96
20|34977|272|16|600-670|4|2|1|1|1.23|2875.502
20|19679|272|16|600-670|15|2|0|1|3.14|17920.0
20|19679|272|16|600-670|32|2|0|1|4.6865|38873.875
20|19679|272|16|600-670|52|2|0|1|2.6172|17780.0
20|19679|272|16|600-670|81|2|0|1|2.1638|17572.8
20|69552|272|16|600-670|59|1|0|1|2.51|4458.942
20|69552|272|16|600-670|59|2|0|1|2.51|5549.715
20|69552|272|16|600-670|65|2|0|1|1.02|7150.0
20|8623|272|16|600-670|26|2|0|1|0.57|1853.5
20|62606|272|16|600-670|26|2|0|1|0.49|1516.5
20|65838|272|16|600-670|59|1|0|1|1.3993|3644.842
20|65838|272|16|600-670|59|2|0|1|1.3993|4536.465
20|69138|939|16|605-615|17|1|0|1|2.6314|14030.0
20|70449|939|16|605-615|59|1|0|1|2.9|3520.0
20|80485|939|16|605-615|59|1|0|1|1.5159|2780.0
20|50093|939|16|605-615|17|1|0|1|1.0286|6340.0
20|76977|939|16|605-615|81|2|0|1|0.9352|8930.0
20|59874|939|16|605-615|81|1|0|1|0.8957|4030.0
20|38443|939|16|605-615|17|1|0|1|1.1093|4368.0
20|51130|939|16|605-615|59|1|0|1|1.946|6360.0
20|25846|939|16|605-615|59|1|0|1|0.2671|132.528
20|27761|700|16|600-610|59|1|0|1|0.975|3450.0
20|13762|700|16|600-610|17|1|0|1|2.3254|2606.966
20|56879|700|16|600-610|17|1|0|1|1.323|1483.034
20|47532|700|16|600-610|26|2|0|1|0.5468|2416.425
20|6454|700|16|600-610|94|2|0|0|4.7932|6890.0
20|22879|700|16|600-610|87|1|0|0|1.67|11990.0
20|22879|700|16|600-610|17|1|0|1|1.65|6061.275
20|61934|700|16|600-610|17|1|0|1|1.1396|4168.725
20|23421|700|16|600-610|17|1|0|1|0.83|1142.4
20|5498|700|16|600-610|15|2|0|1|1.1028|8350.0
20|48438|700|16|600-610|17|1|0|1|0.4449|1724.8
20|96414|700|16|600-610|17|1|0|1|0.3349|1795.2
20|39276|700|16|600-610|17|2|0|1|0.3938|2532.0
20|81397|700|16|600-610|17|1|0|1|1.62|4041.56
20|27819|700|16|600-610|17|1|0|1|5.75|36937.6
20|27819|700|16|600-610|59|1|0|1|3.7093|6270.0
20|39081|700|16|600-610|17|1|0|1|1.44|3598.44
20|24065|700|16|600-610|94|2|0|0|2.08|12650.0
20|61177|700|16|600-610|32|2|0|1|5.1295|42080.0
20|61177|700|16|600-610|17|2|0|1|7.05|32060.0
20|61177|700|16|600-610|26|2|0|1|2.2924|22833.575
20|61177|700|16|600-610|52|2|0|1|7.8241|31250.0
20|42164|700|16|600-610|17|2|0|1|0.6153|3798.0
20|60635|700|16|600-610|17|1|0|1|2.4754|16660.0
20|60635|700|16|600-610|81|2|0|1|1.1044|7090.0
20|48807|700|16|600-610|17|1|0|1|0.47|1872.0
20|55225|677|5|610|32|2|0|1|2.3661|3731.262
20|2916|677|5|610|17|1|0|1|3.8|1921.0
20|2916|677|5|610|32|2|0|1|2.33|1280.0
20|2916|677|5|610|17|2|0|1|3.8|7225.0
20|96847|677|5|610|17|1|0|1|2.3745|339.0
20|96847|677|5|610|17|2|0|1|2.3745|1275.0
20|34500|677|5|610|32|2|0|1|2.9517|4458.222
20|68807|839|5|610|17|1|0|1|0.5972|1798.608
20|44625|839|5|610|17|1|0|1|1.29|1413.294
20|44625|839|5|610|17|2|0|1|1.29|1525.666
20|90901|839|5|610|59|2|0|1|7.257|13952.3
20|92583|839|5|610|87|1|0|0|2.0|3490.0
20|92583|839|5|610|68|1|0|0|1.8|4060.0
20|92583|839|5|610|17|1|0|1|1.56|1709.0
20|92583|839|5|610|43|2|0|0|2.287|18410.0
20|92583|839|5|610|84|2|0|0|1.28|4090.0
20|11395|839|5|610|17|1|0|1|5.2841|15000.0
20|11395|839|5|610|59|1|0|1|4.56|5930.0
20|56446|839|5|610|17|1|0|1|0.594|1911.392
20|73893|839|5|610|40|2|0|1|1.1582|726.0
20|61431|839|5|610|40|2|0|1|1.2584|814.0
20|55518|839|5|610|40|2|0|1|0.9447|660.0
20|61062|839|5|610|9|2|0|0|2.32|8190.0
20|61062|839|5|610|84|2|0|0|0.9|6810.0
20|61062|839|5|610|94|2|0|0|2.0|11610.0
20|99146|839|5|610|17|2|0|1|0.8314|3300.0
20|17407|839|5|610|59|1|0|1|1.8279|1970.0
20|30114|839|5|610|59|2|0|1|1.51|2857.7
20|2716|839|5|610|26|2|0|1|3.757|19020.0
20|86267|839|5|610|52|2|0|1|0.44|960.0
20|57440|839|5|610|32|2|0|1|3.72|2252.805
20|79550|839|5|610|15|2|0|1|2.65|13750.0
20|39979|751|5|600-620|17|1|0|1|0.7419|3189.198
20|67670|751|5|600-620|17|2|0|1|0.6158|2217.0
20|13313|751|5|600-620|17|1|0|1|1.85|1856.706
20|13313|751|5|600-620|32|2|0|1|4.5686|13000.0
20|13313|751|5|600-620|17|2|0|1|1.85|2004.334
20|56863|751|5|600-620|17|2|0|1|1.5098|4434.0
20|28410|751|5|600-620|17|2|0|1|5.1866|15519.0
20|49130|751|5|600-620|17|1|0|1|2.7138|5189.0
20|93228|751|5|600-620|17|1|0|1|0.4673|2460.502
20|93538|373|5|670|17|1|0|1|3.95|9140.0
20|69576|373|5|670|68|1|0|0|0.9315|1750.0
20|75702|373|5|670|17|1|0|1|3.5176|3010.0
20|20456|373|5|670|59|1|0|1|6.4646|4590.0
20|85546|373|5|670|23|2|0|1|3.0676|13430.0
20|33453|170|5|620-640|32|2|0|1|1.32|4888.83
20|91148|170|5|620-640|32|2|0|1|1.58|5811.17
20|91148|170|5|620-640|23|2|0|1|2.4211|14520.0
20|31899|170|5|620-640|17|1|0|1|1.4849|5880.3
20|45742|170|5|620-640|9|2|0|0|0.9776|1950.0
20|13154|209|18|620-640|15|2|0|1|2.67|17657.423
20|66551|209|18|620-640|17|1|0|1|1.92|1900.0
20|84270|209|18|620-640|17|1|0|1|1.27|2430.0
20|12930|209|18|620-640|40|1|0|1|0.87|2357.55
20|25671|209|18|620-640|15|2|0|1|2.8168|9366.581
20|25671|209|18|620-640|9|2|0|0|3.2396|6100.0
20|25690|209|18|620-640|87|1|0|0|1.26|3120.0
20|5897|209|18|620-640|15|2|0|1|2.1251|17985.996
20|63812|209|18|620-640|40|1|0|1|1.0513|2712.45
20|65375|209|18|620-640|32|2|0|1|2.1694|15537.0
20|95011|252|18|650|15|2|0|1|0.1441|729.916
20|9270|252|18|650|15|2|0|1|3.3018|16729.768
20|78210|252|18|650|59|2|0|1|5.6249|21750.0
20|66914|252|18|650|15|2|0|1|1.156|5860.316
20|44713|511|16|620|59|1|0|1|2.12|1930.0
20|39495|511|16|620|17|1|0|1|3.76|11340.0
20|66350|417|18|660-680|32|2|0|1|3.131|24540.0
20|66350|417|18|660-680|59|2|0|1|3.1037|23700.0
20|16785|417|18|660-680|15|2|0|1|1.8399|6300.0
20|16785|417|18|660-680|52|2|0|1|0.84|2359.8
20|16785|417|18|660-680|81|2|0|1|0.97|4340.0
20|82928|417|18|660-680|15|2|0|1|3.785|28190.0
20|82928|417|18|660-680|32|2|0|1|3.785|13070.0
20|56971|417|18|660-680|32|2|0|1|4.7086|36253.0
20|40344|417|18|660-680|32|2|0|1|1.2261|8780.0
20|63365|417|18|660-680|59|1|0|1|4.41|17080.0
20|87434|417|18|660-680|15|2|0|1|2.43|12390.0
20|76588|417|18|660-680|32|2|0|1|6.8286|25600.0
20|55497|417|18|660-680|59|1|0|1|6.7226|6520.0
20|71764|36|18|630-640|87|2|0|0|2.44|16960.0
20|71764|36|18|630-640|23|2|0|1|0.0622|122.752
20|71764|36|18|630-640|94|2|0|0|5.9759|5840.0
20|16975|36|18|630-640|23|2|0|1|2.2777|4485.928
20|51387|36|18|630-640|23|2|0|1|0.4422|871.32
20|4052|36|18|630-640|17|2|0|1|4.68|12360.0
20|17043|36|18|630-640|23|2|0|1|2.709|9374.937
20|52973|36|18|630-640|43|2|0|0|1.4303|12380.0
20|84413|36|18|630-640|94|2|0|0|1.3638|9120.0
20|88525|36|18|630-640|23|2|0|1|2.1485|7435.063
20|89602|266|18|650-660|32|2|0|1|4.3488|11914.0
20|39112|266|18|650-660|32|2|0|1|5.89|22126.0
20|43256|266|18|650-660|87|2|0|0|1.61|8070.0
20|4032|266|18|650-660|87|1|0|0|0.9378|2820.0
20|93168|266|18|650-660|59|1|0|1|1.23|5784.0
20|67743|266|18|650-660|59|1|0|1|0.904|4338.0
20|55823|266|18|650-660|59|1|0|1|0.8921|4338.0
20|38025|266|18|650-660|59|1|0|1|3.94|18100.0
20|11536|803|5|630-640|32|2|0|1|1.26|10780.0
20|75171|803|5|630-640|17|2|0|1|1.73|2188.71
20|98140|803|5|630-640|26|2|0|1|3.56|26380.0
20|98140|803|5|630-640|59|2|0|1|4.59|5016.0
20|78281|803|5|630-640|59|2|0|1|3.82|4104.0
20|78281|803|5|630-640|94|2|0|0|3.82|31240.0
20|74427|803|5|630-640|17|2|0|1|1.07|2004.12
20|21807|803|5|630-640|59|1|0|1|1.0247|2860.0
20|10091|803|5|630-640|87|1|0|0|0.5375|3931.926
20|85548|803|5|630-640|32|2|0|1|2.64|12510.0
20|85548|803|5|630-640|40|2|0|1|1.03|2460.0
20|85548|803|5|630-640|26|2|0|1|3.6318|24599.952
20|71300|803|5|630-640|68|1|0|0|1.9039|7150.0
20|71300|803|5|630-640|84|1|0|0|1.9039|7650.0
20|71300|803|5|630-640|26|2|0|1|2.24|15180.048
20|88691|803|5|630-640|17|2|0|1|2.453|4597.17
20|92187|284|5|630-670|17|1|0|1|1.2444|2125.44
20|14735|284|5|630-670|26|2|0|1|1.3853|4790.5
20|2083|284|5|630-670|59|1|0|1|8.74|6730.0
20|2083|284|5|630-670|15|2|0|1|3.1748|11280.0
20|2083|284|5|630-670|26|2|0|1|6.9498|9320.3728
20|2083|284|5|630-670|52|2|0|1|1.3394|12920.0
20|38481|284|5|630-670|59|1|0|1|2.3103|1570.868
20|38481|284|5|630-670|81|1|0|1|1.1017|2470.0
20|84689|284|5|630-670|87|1|0|0|1.7722|13360.0
20|84689|284|5|630-670|59|1|0|1|1.65|9730.0
20|34190|284|5|630-670|68|1|0|0|3.7789|14070.186
20|18158|284|5|630-670|81|1|0|1|1.85|2770.0
20|18158|284|5|630-670|81|2|0|1|1.85|9060.0
20|71833|284|5|630-670|94|2|0|0|1.0259|4030.0
20|93435|284|5|630-670|17|1|0|1|2.13|3638.832
20|93435|284|5|630-670|26|2|0|1|0.88|4860.0
20|81034|284|5|630-670|17|1|0|1|3.07|7790.0
20|11587|284|5|630-670|59|1|0|1|3.0067|2280.0
20|11587|284|5|630-670|9|2|0|0|7.9236|7700.0
20|66472|284|5|630-670|17|1|0|1|0.4659|795.728
20|40675|284|5|630-670|59|1|0|1|0.94|639.132
20|71260|284|5|630-670|26|2|0|1|1.1584|3919.5
20|1885|559|19|700|59|1|0|1|3.24|1920.0
20|44150|653|18|635|59|1|0|1|1.45|8720.0
20|44150|653|18|635|32|2|0|1|1.04|7910.0
20|44150|653|18|635|9|2|0|0|3.69|33910.0
20|79247|653|18|635|32|2|0|1|3.4172|35800.0
20|79247|653|18|635|59|2|0|1|1.4779|9490.0
20|8954|653|18|635|32|2|0|1|0.76|3064.243
20|73831|653|18|635|32|2|0|1|0.4|1226.277
20|29262|653|18|635|23|2|0|1|1.4774|4864.188
20|29262|653|18|635|59|2|0|1|5.55|13672.0
20|10925|653|18|635|9|2|0|0|3.4846|18550.0
20|37371|653|18|635|32|2|0|1|1.1643|4191.954
20|89417|653|18|635|32|2|0|1|1.3|10488.582
20|89417|653|18|635|23|2|0|1|2.9756|9795.812
20|89417|653|18|635|59|2|0|1|3.96|20508.0
20|11220|653|18|635|17|1|0|1|2.37|1640.0
20|11220|653|18|635|15|2|0|1|1.81|17070.0
20|11220|653|18|635|87|2|0|0|2.02|14120.0
20|30139|653|18|635|32|2|0|1|1.96|10018.944
20|19179|653|18|635|15|2|0|1|1.956|21340.0
20|70754|669|18|645-660|59|2|0|1|2.8132|15564.394
20|20041|669|18|645-660|40|2|0|1|2.919|15231.123
20|20041|669|18|645-660|59|2|0|1|9.8532|53365.606
20|20041|669|18|645-660|65|2|0|1|3.657|41420.0
20|5760|669|18|645-660|40|2|0|1|1.1759|4838.877
20|80942|513|18|610-635|17|2|0|1|3.9164|10166.14
20|38512|513|18|610-635|17|2|0|1|4.99|13393.86
20|84051|513|18|610-635|15|2|0|1|4.1|4740.0
20|84051|513|18|610-635|59|2|0|1|3.0|15682.7
20|6950|513|18|610-635|23|2|0|1|3.8|9010.0
20|6950|513|18|610-635|59|2|0|1|0.0304|295.9
20|2360|513|18|610-635|59|2|0|1|6.2374|838.77
20|5062|513|18|610-635|9|2|0|0|0.0267|24.5
20|50486|513|18|610-635|59|2|0|1|2.4|13611.4
20|10376|513|18|610-635|9|2|0|0|9.8|9775.5
20|10376|513|18|610-635|59|2|0|1|10.31|1351.23
20|48890|353|7|590-600|48|2|0|0|4.9765|12010.0
20|93417|353|7|590-600|59|2|0|1|1.4687|13230.0
20|13871|353|7|590-600|17|1|0|1|1.4984|3920.0
20|13871|353|7|590-600|59|1|0|1|1.41|3920.0
20|13871|353|7|590-600|32|2|0|1|1.0534|9574.448
20|41607|616|7|630-640|59|1|0|1|1.6562|2810.0
20|41607|616|7|630-640|81|1|0|1|0.46|1276.274
20|89430|616|7|630-640|15|2|0|1|0.7852|1770.0
20|12574|616|7|630-640|32|2|0|1|1.6587|12000.0
20|36918|616|7|630-640|17|1|0|1|2.0733|8940.0
20|32795|616|7|630-640|32|2|0|1|5.12|46030.0
20|32795|616|7|630-640|17|2|0|1|2.07|7060.0
20|32795|616|7|630-640|26|2|0|1|2.6343|7020.0
20|32795|616|7|630-640|59|2|0|1|3.87|26770.0
20|67512|616|7|630-640|9|2|0|0|0.82|4679.008
20|39311|616|7|630-640|17|1|0|1|1.35|3060.0
20|85515|616|7|630-640|15|2|0|1|1.8689|17200.0
20|30771|616|7|630-640|9|2|0|0|2.68|15350.992
20|9474|616|7|630-640|68|1|0|0|0.146|270.0
20|62977|616|7|630-640|87|2|0|0|0.3939|5040.0
20|62977|616|7|630-640|26|2|0|1|1.8412|7840.0
20|62977|616|7|630-640|52|2|0|1|4.8447|20380.0
20|85840|616|7|630-640|81|1|0|1|1.4|895.51
20|85840|616|7|630-640|87|2|0|0|1.9264|20160.0
20|58378|616|7|630-640|81|1|0|1|0.7262|644.49
20|78565|616|7|630-640|8|2|0|0|1.057|3072.264
20|51031|616|7|630-640|8|2|0|0|2.09|6087.736
20|26725|616|7|630-640|87|1|0|0|0.66|1560.0
20|26725|616|7|630-640|68|1|0|0|0.15|1000.0
20|27922|616|7|630-640|81|1|0|1|1.0517|2913.726
20|50441|737|7|620-640|17|1|0|1|1.57|5020.0
20|50441|737|7|620-640|59|1|0|1|1.21|4610.0
20|82023|737|7|620-640|43|2|0|0|5.4563|11450.0
20|79653|737|7|620-640|59|1|0|1|3.1556|11450.0
20|70407|737|7|620-640|87|1|0|0|1.01|2420.0
20|35052|737|7|620-640|87|2|0|0|1.3029|11451.88
20|2486|737|7|620-640|68|1|0|0|1.3553|8940.0
20|24195|737|7|620-640|87|1|0|0|1.3557|4200.0
20|24195|737|7|620-640|87|2|0|0|1.3557|3260.0
20|69387|737|7|620-640|87|1|0|0|0.5469|4060.0
20|5844|737|7|620-640|26|2|0|1|1.81|14274.72
20|40447|737|7|620-640|26|2|0|1|1.4783|11585.28
20|68850|737|7|620-640|59|1|0|1|4.1452|10770.0
20|67739|737|7|620-640|9|2|0|0|5.0129|5690.0
20|65256|737|7|620-640|87|2|0|0|0.8094|7248.12
20|30423|715|15|600-630|17|1|0|1|0.9478|4200.0
20|85203|715|15|600-630|59|2|0|1|0.8159|1477.658
20|32681|715|15|600-630|68|1|0|0|0.5732|3750.0
20|5142|715|15|600-630|17|2|0|1|0.3247|1275.449
20|5142|715|15|600-630|52|2|0|1|0.7606|2723.536
20|5142|715|15|600-630|59|2|0|1|0.5946|1076.998
20|95018|715|15|600-630|59|2|0|1|0.4685|848.562
20|77614|715|15|600-630|59|2|0|1|0.4619|836.602
20|44837|715|15|600-630|68|1|0|0|0.4|2500.0
20|98118|715|15|600-630|17|2|0|1|0.83|2994.551
20|98118|715|15|600-630|52|2|0|1|2.18|7816.464
20|98118|715|15|600-630|59|2|0|1|0.88|1740.18
20|22768|715|15|600-630|59|1|0|1|0.8675|3290.0
20|64722|715|15|600-630|81|1|0|1|0.63|3370.0
20|14424|510|15|560-640|94|2|0|0|0.2933|2060.0
20|86767|510|15|560-640|94|2|0|0|0.6348|7114.861
20|32896|510|15|560-640|94|2|0|0|1.5161|16995.139
20|35819|510|15|560-640|52|2|0|1|0.4725|2362.75
20|86749|510|15|560-640|52|2|0|1|1.55|7089.875
20|4926|510|15|560-640|32|2|0|1|1.17|6310.0
20|70112|510|15|560-640|17|1|0|1|0.62|580.0
20|16864|510|15|560-640|32|2|0|1|14.0816|81835.679
20|40352|510|15|560-640|32|2|0|1|0.35|3570.0
20|76459|510|15|560-640|17|1|0|1|0.9737|5860.8
20|76459|510|15|560-640|15|2|0|1|2.3918|26020.0
20|76459|510|15|560-640|26|2|0|1|7.5446|103610.0
20|76459|510|15|560-640|52|2|0|1|8.5245|96517.923
20|20082|510|15|560-640|15|2|0|1|1.5894|5658.887
20|95311|510|15|560-640|15|2|0|1|0.79|3051.113
20|88040|510|15|560-640|68|1|0|0|0.7219|9800.0
20|88040|510|15|560-640|92|1|0|0|0.5|2450.0
20|88040|510|15|560-640|17|1|0|1|3.2779|12790.0
20|58478|510|15|560-640|17|2|0|1|0.1844|2795.36
20|22294|510|15|560-640|17|1|0|1|0.4757|1830.0
20|46205|510|15|560-640|17|1|0|1|0.7293|540.0
20|52441|510|15|560-640|17|2|0|1|0.271|1162.974
20|41398|510|15|560-640|17|2|0|1|0.9908|4914.712
20|40204|510|15|560-640|17|2|0|1|0.2543|1083.05
20|64329|510|15|560-640|59|1|0|1|0.8939|762.438
20|64329|510|15|560-640|59|2|0|1|0.8939|5190.09
20|30946|510|15|560-640|17|2|0|1|1.0177|4203.054
20|45347|510|15|560-640|17|2|0|1|0.2243|920.85
20|34922|510|15|560-640|9|2|0|0|1.3416|9280.0
20|95678|144|15|600-640|17|1|0|1|9.52|46939.2
20|95678|144|15|600-640|59|1|0|1|21.12|41630.0
20|95678|144|15|600-640|52|2|0|1|4.02|65452.077
20|95678|144|15|600-640|94|2|0|0|9.7353|46060.0
20|59544|144|15|600-640|59|2|0|1|2.71|16113.22
20|85984|144|15|600-640|32|2|0|1|4.37|25574.321
20|85984|144|15|600-640|59|2|0|1|4.38|19279.98
20|28847|412|15|580-630|52|2|0|1|0.7292|5243.73
20|18372|412|15|580-630|32|2|0|1|0.706|11200.0
20|33428|412|15|580-630|59|2|0|1|2.94|13322.064
20|18103|412|15|580-630|59|2|0|1|2.2225|3100.0
20|85414|412|15|580-630|59|2|0|1|2.55|12746.514
20|1190|412|15|580-630|59|2|0|1|2.4615|10382.922
20|70101|412|15|580-630|59|2|0|1|0.4804|1918.5
20|70039|412|15|580-630|59|2|0|1|7.72|45685.17
20|48849|412|15|580-630|59|2|0|1|2.03|12061.63
20|65920|412|15|580-630|81|1|0|1|0.34|1766.48
20|55611|412|15|580-630|81|1|0|1|1.786|9593.52
20|81554|412|15|580-630|32|2|0|1|0.3995|3877.48
20|5462|412|15|580-630|81|1|0|1|0.4257|1560.24
20|28477|412|15|580-630|32|2|0|1|1.4255|5450.52
20|52008|412|15|580-630|8|2|0|0|7.1078|45238.176
20|97942|412|15|580-630|68|1|0|0|2.58|2710.0
20|97942|412|15|580-630|81|1|0|1|0.1954|565.44
20|92556|412|15|580-630|15|2|0|1|1.689|14289.72
20|92556|412|15|580-630|32|2|0|1|1.2623|11872.0
20|25816|412|15|580-630|81|1|0|1|1.36|5039.76
20|5377|449|3|550-700|40|2|0|1|1.6499|3604.744
20|95372|449|15|550-700|52|1|0|1|1.1195|5140.0
20|2584|449|15|550-700|52|1|0|1|0.4873|3017.52
20|30628|449|15|550-700|81|1|0|1|3.17|5634.56
20|29743|449|15|550-700|52|2|0|1|0.5|2140.0
20|80600|449|15|550-700|52|1|0|1|0.9215|1630.0
20|78229|449|15|550-700|68|1|0|0|1.1758|7550.0
20|70721|449|15|550-700|15|2|0|1|2.5909|22730.28
20|3016|449|15|550-700|17|1|0|1|0.6886|3790.0
20|27150|449|15|550-700|59|1|0|1|0.7717|3250.0
20|97695|449|15|550-700|52|1|0|1|0.4164|2626.8
20|71726|449|15|550-700|59|1|0|1|0.6703|3250.0
20|51766|449|15|550-700|52|1|0|1|0.5|3155.68
20|20780|449|15|550-700|59|1|0|1|0.8091|2167.5
20|17321|449|15|550-700|9|1|0|0|0.6409|2390.0
20|17321|449|15|550-700|59|1|0|1|0.162|382.5
20|53891|449|3|550-700|32|2|0|1|1.47|2045.547
20|87539|449|12|550-700|59|2|0|1|0.322|1881.0
20|9006|449|12|550-700|59|2|0|1|1.43|4389.0
20|75075|449|12|550-700|17|2|0|1|0.4798|3190.0
20|3579|449|12|550-700|32|2|0|1|0.00072|83.433
20|89426|449|3|550-700|32|2|0|1|0.0|474.705
20|2913|449|3|550-700|52|2|0|1|2.11|4400.0
20|49345|449|3|550-700|40|2|0|1|1.83|2113.088
20|49345|449|3|550-700|59|2|0|1|0.1|103.74
20|53259|254|3|640-690|59|1|0|1|0.99|1100.0
20|92853|254|3|640-690|17|1|0|1|0.5109|62.4
20|23974|254|12|640-690|59|1|0|1|0.5851|3640.0
20|17434|254|3|640-690|17|1|0|1|0.2711|36.4
20|59388|71|3|750|8|2|0|0|2.3639|16680.0
20|83458|292|3||10|2|0|1|1.8125|7760.0
20|83458|292|3||26|2|0|1|1.0167|2523.315
20|9086|292|12||26|2|0|1|0.78|1946.685
20|9086|292|12||52|2|0|1|0.78|4360.0
20|10547|337|12|480|15|2|0|1|1.4118|4110.0
20|20253|337|12|480|59|2|0|1|0.4484|2233.875
20|32437|337|12|480|59|2|0|1|0.7072|3516.125
20|49034|759|12|480|59|1|0|1|1.1009|2243.738
20|3032|759|12|480|59|1|0|1|0.2199|380.304
20|24951|759|12|480|17|1|0|1|0.9481|2324.0
20|26390|759|12|480|17|1|0|1|0.5|996.0
20|72315|759|12|480|59|1|0|1|0.0965|155.958
20|75402|759|12|480|59|1|0|1|0.5829|2433.153
20|77069|885|12|500-700|59|1|0|1|2.3254|4256.847
20|3931|885|12|500-700|17|1|0|1|1.2231|3320.0
20|21119|885|3|500-700|59|1|0|1|0.2074|206.176
20|55370|885|3|500-700|17|1|0|1|0.843|1040.0
20|35888|885|3|500-700|59|1|0|1|1.0572|1064.064
20|27166|885|3|500-700|59|1|0|1|0.0817|1.36
20|5638|885|3|500-700|59|1|0|1|0.7415|726.24
20|1777|885|3|500-700|59|1|0|1|0.3296|304.096
20|30936|885|3|500-700|59|1|0|1|0.4142|418.064
20|17422|885|3|500-700|17|1|0|1|0.2956|31.2
20|47258|86|12|475-490|40|2|0|1|2.8889|12527.64
20|59598|86|12|475-490|32|1|0|1|0.079|730.0
20|29831|86|12|475-490|59|1|0|1|0.472|1176.6
20|71533|86|12|475-490|59|2|0|1|1.2264|8430.0
20|35284|86|12|475-490|59|1|0|1|0.8183|1800.0
20|18094|86|12|475-490|59|2|0|1|0.1364|596.475
20|75428|86|12|475-490|59|2|0|1|0.3355|1788.6
20|55260|86|12|475-490|59|1|0|1|0.55|804.0
20|66349|86|12|475-490|59|1|0|1|0.09|150.6
20|97845|86|12|475-490|59|1|0|1|0.3644|1043.4
20|200|86|12|475-490|59|1|0|1|0.37|545.4
20|9594|86|15|475-490|59|1|0|1|0.1325|419.9
20|17034|86|12|475-490|59|1|0|1|0.83|2810.1
20|74722|86|12|475-490|59|1|0|1|0.6768|3410.0
20|77616|86|12|475-490|17|1|0|1|0.6166|1080.0
20|16282|86|12|475-490|59|2|0|1|0.7494|3236.475
20|24392|86|12|475-490|40|2|0|1|0.6393|5416.2
20|23630|86|12|475-490|17|1|0|1|1.5357|9760.8
20|21215|86|12|475-490|17|1|0|1|0.2345|1439.2
20|74004|86|12|475-490|52|2|0|1|0.3834|4770.0
20|87207|86|12|475-490|59|2|0|1|0.33|1471.8
20|22639|86|12|475-490|40|2|0|1|0.2811|2456.16
20|35719|86|12|475-490|40|2|0|1|0.8782|12330.0
20|23812|86|12|475-490|59|2|0|1|0.3129|2300.064
20|22976|757|12|460-480|32|2|0|1|1.89|13370.1498
20|54397|757|12|460-480|87|1|0|0|0.1|479.685
20|2874|757|12|460-480|87|1|0|0|0.12|575.622
