CAMPAÑA,ID_FINCA,ID_ZONA,ID_ESTACION,ALTITUD,VARIEDAD,MODO,TIPO,COLOR,SUPERFICIE,PRODUCCION,PRODUCCION_HISTORICA_MEDIA,temperature_mean,temperature_max,temperature_min,precip24Hour_mean,precip24Hour_sum,relativeHumidity_mean
14,87207,86,12,482.5,59,2,0,1,0.33,570.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
20,87207,86,12,482.5,59,2,0,1,0.33,1471.8,570.0,16.360485248889397,39.1,-0.9,1.5527622736074724,13631.7,67.8098758400729
21,87207,86,12,482.5,59,2,0,1,0.33,,1020.9,16.0309915467215,40.9,-3.7,0.7330249029015307,6416.9,65.6128169979438
14,87293,724,16,610.0,32,2,0,1,2.7309,14595.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
14,87293,724,16,610.0,59,2,0,1,2.7309,7122.4,14595.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,87293,724,16,610.0,32,2,0,1,2.7309,35265.0,10858.7,26.95,37.2,15.9,0.0,0.0,45.45625
15,87293,724,16,610.0,59,2,0,1,2.7309,14157.8,18994.133333333335,26.95,37.2,15.9,0.0,0.0,45.45625
16,87293,724,16,610.0,32,2,0,1,2.7309,21682.5,17785.05,15.603867020662587,40.5,-3.8,1.5087780087780087,13063.0,73.23467220683287
16,87293,724,16,610.0,59,2,0,1,2.7309,11797.2,18564.54,15.603867020662587,40.5,-3.8,1.5087780087780087,13063.0,73.23467220683287
17,87293,724,16,610.0,32,2,0,1,2.7309,27151.2,17436.649999999998,15.601905199127739,39.2,-5.2,2.2608401239527143,19698.7,70.31615976127625
18,87293,724,16,610.0,32,2,0,1,2.7309,34489.8,18824.442857142858,14.705885046942981,38.0,-4.0,1.0890084726356766,9511.4,66.789867185711
19,87293,724,16,610.0,32,2,0,1,2.7309,27758.7,20782.612500000003,14.733615270316607,36.8,-6.6,1.6800434335352612,14698.7,65.7593667847754
20,87293,724,16,610.0,32,2,0,1,2.7309,25851.81,21557.733333333334,15.581102631279188,38.2,-1.5,1.4549265292174507,12772.8,67.89139993165509
20,87293,724,16,610.0,59,2,0,1,1.2014,9728.817,21987.141,15.581102631279188,38.2,-1.5,1.4549265292174507,12772.8,67.89139993165509
21,87293,724,16,610.0,32,2,0,1,2.7309,,20872.74790909091,15.308190541466757,39.7,-4.8,0.9069568197395477,7939.5,65.21375371258853
21,87293,724,16,610.0,59,2,0,1,1.2014,,20872.74790909091,15.308190541466757,39.7,-4.8,0.9069568197395477,7939.5,65.21375371258853
14,87434,417,18,670.0,15,2,0,1,2.43,7520.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,87434,417,18,670.0,15,2,0,1,2.43,10800.0,7520.0,26.24375,36.8,15.7,0.0,0.0,46.8
16,87434,417,18,670.0,15,2,0,1,2.43,7020.0,9160.0,15.411231674939398,40.6,-3.9,1.558188958188958,13490.8,72.62255309325947
17,87434,417,18,670.0,15,2,0,1,2.43,6730.0,8446.666666666666,15.495925628371399,39.5,-5.8,2.5518650292666134,22234.4,70.23158498794905
18,87434,417,18,670.0,15,2,0,1,2.43,10710.0,8017.5,14.726780398442866,37.8,-4.3,1.1095832379207695,9691.1,66.47766201053355
19,87434,417,18,670.0,15,2,0,1,2.43,10790.0,8556.0,14.773151217281976,36.9,-6.3,1.3796090981826494,12070.2,65.62450565778947
20,87434,417,18,670.0,15,2,0,1,2.43,12390.0,8928.333333333334,15.627292402323727,38.2,-0.8,1.620913543683791,14230.0,67.8300261988837
21,87434,417,18,670.0,15,2,0,1,2.43,,9422.857142857143,15.382373771989947,39.9,-4.4,0.814781814027873,7132.6,65.23698880511766
20,87439,401,10,525.0,87,2,0,0,2.4496,13773.067,0.0,16.842487754869577,38.7,0.4,1.7565781979724342,15421.0,66.83191707483769
14,87445,759,12,480.0,17,1,0,1,1.9681952872062665,854.7,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
14,87539,449,12,625.0,59,2,0,1,0.322,1896.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,87539,449,12,625.0,59,2,0,1,0.322,3552.0,1896.0,26.9375,36.5,16.8,0.0,0.0,44.290625
16,87539,449,12,625.0,59,2,0,1,0.322,2439.0,2724.0,16.13000115433453,41.1,-3.4,1.1002079002079002,9525.6,70.68434903047091
17,87539,449,12,625.0,59,2,0,1,0.322,1821.0,2629.0,16.124870882589235,39.5,-4.9,2.5008263514288993,21789.7,69.32069321703202
19,87539,449,12,625.0,59,2,0,1,0.322,1782.0,2427.0,15.551708766716196,37.7,-5.7,1.5205394902274547,13303.2,64.97092239113042
20,87539,449,12,625.0,59,2,0,1,0.322,1881.0,2298.0,16.360485248889397,39.1,-0.9,1.5527622736074724,13631.7,67.8098758400729
21,87539,449,12,625.0,59,2,0,1,0.322,,2228.5,16.0309915467215,40.9,-3.7,0.7330249029015307,6416.9,65.6128169979438
14,87552,468,7,605.0,52,2,0,1,0.77,1618.8,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,87552,468,7,605.0,52,2,0,1,0.77,2344.6,1618.8,26.565625,36.4,16.2,0.0,0.0,44.759375
16,87552,468,7,605.0,52,2,0,1,0.77,4643.6,1981.6999999999998,15.705425372272884,40.9,-4.0,1.2759066759066757,11046.8,71.1683056325023
21,87552,468,7,605.0,9,2,0,0,0.77,,2869.0,15.693660041124057,40.4,-4.7,0.6753369888051176,5911.9,65.13917066483894
14,87611,602,14,658.9249492900609,81,1,0,1,2.7024550116550117,12900.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,87611,602,14,658.9249492900609,81,1,0,1,2.7024550116550117,6810.0,12900.0,26.8,35.5,16.9,0.0,0.0,41.1875
16,87611,602,14,658.9249492900609,81,1,0,1,2.7024550116550117,16900.0,9855.0,14.905910192773865,39.7,-4.3,1.4217833217833218,12309.8,72.59419436749769
14,87664,724,16,610.0,59,1,0,1,2.09,607.6,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,87664,724,16,610.0,59,1,0,1,2.09,2682.4,607.6,26.95,37.2,15.9,0.0,0.0,45.45625
16,87664,724,16,610.0,59,1,0,1,2.09,2550.8,1645.0,15.603867020662587,40.5,-3.8,1.5087780087780087,13063.0,73.23467220683287
17,87664,724,16,610.0,59,1,0,1,2.09,291.2,1946.9333333333334,15.601905199127739,39.2,-5.2,2.2608401239527143,19698.7,70.31615976127625
18,87664,724,16,610.0,59,1,0,1,2.09,918.4,1533.0,14.705885046942981,38.0,-4.0,1.0890084726356766,9511.4,66.789867185711
19,87664,724,16,610.0,59,1,0,1,2.09,4225.2,1410.08,14.733615270316607,36.8,-6.6,1.6800434335352612,14698.7,65.7593667847754
20,87664,724,16,610.0,59,1,0,1,2.09,767.2,1879.2666666666667,15.581102631279188,38.2,-1.5,1.4549265292174507,12772.8,67.89139993165509
21,87664,724,16,610.0,59,1,0,1,2.09,,1720.4,15.308190541466757,39.7,-4.8,0.9069568197395477,7939.5,65.21375371258853
14,87873,272,16,635.0,59,1,0,1,5.9563,8456.8,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
14,87873,272,16,635.0,32,2,0,1,5.9563,5685.6,8456.8,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
14,87873,272,16,635.0,59,2,0,1,5.9563,7937.6,7071.2,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,87873,272,16,635.0,59,1,0,1,5.9563,15377.76,7360.0,26.95,37.2,15.9,0.0,0.0,45.45625
15,87873,272,16,635.0,32,2,0,1,5.9563,9784.176,9364.44,26.95,37.2,15.9,0.0,0.0,45.45625
15,87873,272,16,635.0,59,2,0,1,5.9563,22819.032,9448.387200000001,26.95,37.2,15.9,0.0,0.0,45.45625
16,87873,272,16,635.0,59,1,0,1,5.9563,28676.916,11676.828,15.603867020662587,40.5,-3.8,1.5087780087780087,13063.0,73.23467220683287
16,87873,272,16,635.0,32,2,0,1,5.9563,7009.344,14105.412,15.603867020662587,40.5,-3.8,1.5087780087780087,13063.0,73.23467220683287
16,87873,272,16,635.0,59,2,0,1,5.9563,16068.456,13218.4035,15.603867020662587,40.5,-3.8,1.5087780087780087,13063.0,73.23467220683287
17,87873,272,16,635.0,59,1,0,1,5.9563,8073.324,13535.076000000001,15.601905199127739,39.2,-5.2,2.2608401239527143,19698.7,70.31615976127625
17,87873,272,16,635.0,32,2,0,1,5.9563,7358.625,12988.9008,15.601905199127739,39.2,-5.2,2.2608401239527143,19698.7,70.31615976127625
17,87873,272,16,635.0,59,2,0,1,5.9563,8966.016,12477.057545454545,15.601905199127739,39.2,-5.2,2.2608401239527143,19698.7,70.31615976127625
18,87873,272,16,635.0,59,1,0,1,5.9563,16895.988,12184.47075,14.705885046942981,38.0,-4.0,1.0890084726356766,9511.4,66.789867185711
18,87873,272,16,635.0,32,2,0,1,5.9563,8979.15,12546.895153846153,14.705885046942981,38.0,-4.0,1.0890084726356766,9511.4,66.789867185711
18,87873,272,16,635.0,59,2,0,1,5.9563,17084.952,12292.056214285714,14.705885046942981,38.0,-4.0,1.0890084726356766,9511.4,66.789867185711
19,87873,272,16,635.0,59,1,0,1,5.9563,19717.416,12611.5826,14.733615270316607,36.8,-6.6,1.6800434335352612,14698.7,65.7593667847754
19,87873,272,16,635.0,32,2,0,1,5.9563,7805.025,13055.6971875,14.733615270316607,36.8,-6.6,1.6800434335352612,14698.7,65.7593667847754
19,87873,272,16,635.0,59,2,0,1,5.9563,14426.424,12746.834117647059,14.733615270316607,36.8,-6.6,1.6800434335352612,14698.7,65.7593667847754
20,87873,272,16,635.0,59,1,0,1,5.9563,15156.216,12840.144666666667,15.581102631279188,38.2,-1.5,1.4549265292174507,12772.8,67.89139993165509
20,87873,272,16,635.0,32,2,0,1,1.3747,11776.125,12962.043157894737,15.581102631279188,38.2,-1.5,1.4549265292174507,12772.8,67.89139993165509
20,87873,272,16,635.0,59,2,0,1,5.9563,18863.82,12902.74725,15.581102631279188,38.2,-1.5,1.4549265292174507,12772.8,67.89139993165509
21,87873,272,16,635.0,59,1,0,1,5.9563,,13186.607857142857,15.308190541466757,39.7,-4.8,0.9069568197395477,7939.5,65.21375371258853
21,87873,272,16,635.0,32,2,0,1,1.3747,,13186.607857142857,15.308190541466757,39.7,-4.8,0.9069568197395477,7939.5,65.21375371258853
21,87873,272,16,635.0,59,2,0,1,5.9563,,13186.607857142857,15.308190541466757,39.7,-4.8,0.9069568197395477,7939.5,65.21375371258853
14,87878,474,7,625.0,15,2,0,1,7.1137,7030.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,87878,474,7,625.0,15,2,0,1,7.1137,19210.0,7030.0,26.565625,36.4,16.2,0.0,0.0,44.759375
16,87878,474,7,625.0,15,2,0,1,7.1137,26270.0,13120.0,15.705425372272884,40.9,-4.0,1.2759066759066757,11046.8,71.1683056325023
17,87878,474,7,625.0,15,2,0,1,7.1137,23700.0,17503.333333333332,15.736726730173306,39.3,-5.3,2.30067714908757,20045.8,69.43474119132331
18,87878,474,7,625.0,15,2,0,1,7.1137,33150.0,19052.5,15.019647355163729,38.7,-4.0,1.091252576139226,9531.0,65.85907945958323
19,87878,474,7,625.0,15,2,0,1,7.1137,24870.0,21872.0,15.135569779403362,37.4,-6.5,1.5775517201965938,13802.0,65.0558006629329
20,87878,474,7,625.0,15,2,0,1,7.1137,42460.0,22371.666666666668,16.00682310058093,38.8,-1.4,1.4867638683221323,13052.3,67.45891331586742
21,87878,474,7,625.0,15,2,0,1,6.0737,,25241.428571428572,15.693660041124057,40.4,-4.7,0.6753369888051176,5911.9,65.13917066483894
14,88005,844,18,700.0,52,2,0,1,4.419,11979.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,88005,844,18,700.0,52,2,0,1,4.419,17199.0,11979.0,26.24375,36.8,15.7,0.0,0.0,46.8
16,88005,844,18,700.0,52,2,0,1,4.419,11096.775,14589.0,15.411231674939398,40.6,-3.9,1.558188958188958,13490.8,72.62255309325947
17,88005,844,18,700.0,52,2,0,1,4.419,9657.0,13424.925000000001,15.495925628371399,39.5,-5.8,2.5518650292666134,22234.4,70.23158498794905
18,88005,844,18,700.0,52,1,0,1,4.419,441.0,12482.94375,14.726780398442866,37.8,-4.3,1.1095832379207695,9691.1,66.47766201053355
18,88005,844,18,700.0,52,2,0,1,4.419,12339.0,10074.555,14.726780398442866,37.8,-4.3,1.1095832379207695,9691.1,66.47766201053355
19,88005,844,18,700.0,52,2,0,1,4.419,9567.0,10451.9625,14.773151217281976,36.9,-6.3,1.3796090981826494,12070.2,65.62450565778947
20,88005,844,18,700.0,52,2,0,1,4.419,10750.2,10325.539285714285,15.627292402323727,38.2,-0.8,1.620913543683791,14230.0,67.8300261988837
21,88005,844,18,700.0,52,2,0,1,4.419,,10378.621875,15.382373771989947,39.9,-4.4,0.814781814027873,7132.6,65.23698880511766
16,88023,441,12,462.5,9,1,0,0,0.2624,1530.0,0.0,16.13000115433453,41.1,-3.4,1.1002079002079002,9525.6,70.68434903047091
17,88023,441,12,462.5,9,2,0,0,0.2624,1507.5,1530.0,16.124870882589235,39.5,-4.9,2.5008263514288993,21789.7,69.32069321703202
18,88023,441,12,462.5,9,2,0,0,0.2624,2056.5,1518.75,15.4253377604763,39.5,-3.4,1.1328142889855737,9894.0,65.64182505152277
19,88023,441,12,462.5,9,2,0,0,0.2624,792.0,1698.0,15.551708766716196,37.7,-5.7,1.5205394902274547,13303.2,64.97092239113042
20,88023,441,12,462.5,9,2,0,0,0.2624,1962.0,1471.5,16.360485248889397,39.1,-0.9,1.5527622736074724,13631.7,67.8098758400729
21,88023,441,12,462.5,9,2,0,0,0.2624,,1569.6,16.0309915467215,40.9,-3.7,0.7330249029015307,6416.9,65.6128169979438
14,88040,510,15,600.0,92,1,0,0,0.7219,1560.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
14,88040,510,15,600.0,17,1,0,1,0.7219,8090.0,1560.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,88040,510,15,600.0,92,1,0,0,0.7219,2570.0,4825.0,26.759375,36.0,16.5,0.0,0.0,43.0125
15,88040,510,15,600.0,17,1,0,1,0.7219,12780.0,4073.3333333333335,26.759375,36.0,16.5,0.0,0.0,43.0125
16,88040,510,15,600.0,92,1,0,0,0.7219,1260.0,6250.0,15.261399053445688,40.2,-4.0,1.4003811503811503,12124.5,72.45013850415512
16,88040,510,15,600.0,17,1,0,1,0.7219,10000.0,5252.0,15.261399053445688,40.2,-4.0,1.4003811503811503,12124.5,72.45013850415512
17,88040,510,15,600.0,92,1,0,0,0.7219,2070.0,6043.333333333333,15.18133823023069,38.5,-5.4,2.3470216917250086,20449.6,69.7971881097211
17,88040,510,15,600.0,17,1,0,1,0.7219,8000.0,5475.714285714285,15.18133823023069,38.5,-5.4,2.3470216917250086,20449.6,69.7971881097211
18,88040,510,15,600.0,92,1,0,0,0.7219,2490.0,5791.25,14.31360201511335,38.2,-4.4,1.146691092283032,10015.2,66.16230822074651
18,88040,510,15,600.0,17,1,0,1,0.7219,9710.0,5424.444444444444,14.31360201511335,38.2,-4.4,1.146691092283032,10015.2,66.16230822074651
19,88040,510,15,600.0,92,1,0,0,0.7219,2490.0,5853.0,14.423214081609327,36.3,-6.7,1.5253857583723855,13345.6,65.09073036918505
19,88040,510,15,600.0,17,1,0,1,0.7219,9580.0,5547.272727272727,14.423214081609327,36.3,-6.7,1.5253857583723855,13345.6,65.09073036918505
20,88040,510,15,600.0,68,1,0,0,0.7219,9800.0,5883.333333333333,15.29116072445609,37.8,-2.2,1.429912290693701,12553.2,67.48979382617611
20,88040,510,15,600.0,92,1,0,0,0.5,2450.0,6184.615384615385,15.29116072445609,37.8,-2.2,1.429912290693701,12553.2,67.48979382617611
20,88040,510,15,600.0,17,1,0,1,3.2779,12790.0,5917.857142857143,15.29116072445609,37.8,-2.2,1.429912290693701,12553.2,67.48979382617611
21,88040,510,15,600.0,92,1,0,0,0.5,,6376.0,14.93983321909984,39.5,-5.3,0.7081905414667581,6199.5,65.08466986520448
21,88040,510,15,600.0,17,1,0,1,3.2779,,6376.0,14.93983321909984,39.5,-5.3,0.7081905414667581,6199.5,65.08466986520448
15,88205,123,19,515.0,87,1,0,0,0.5341,1124.5,0.0,26.740625,37.0,16.3,0.0,0.0,46.434375
16,88205,123,19,515.0,87,1,0,0,0.5341,1748.5,1124.5,16.03179037285005,41.4,-3.6,1.329071379071379,11507.1,71.71724376731301
17,88205,123,19,515.0,87,1,0,0,0.5341,1534.0,1436.5,16.13244577068748,39.9,-5.1,2.324101916676231,20249.9,69.66391598760472
18,88205,123,19,515.0,87,1,0,0,0.5341,2112.5,1469.0,15.433879093198993,38.9,-3.6,1.053629493931761,9202.4,65.88928326081978
19,88205,123,19,515.0,87,1,0,0,0.5341,1956.5,1629.875,15.516790490341753,37.8,-6.0,1.483072351125843,12975.4,65.21772774031318
20,88205,123,19,515.0,87,1,0,0,0.5341,3185.0,1695.2,16.34114363822759,39.0,-0.8,1.5009454379769904,13176.8,67.77515662376125
21,88205,123,19,515.0,87,1,0,0,0.5341,,1943.5,16.10098240804204,40.8,-4.1,0.6585103952478867,5764.6,65.2077678775417
14,88517,379,16,620.0,87,1,0,0,0.941,6160.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,88517,379,16,620.0,87,1,0,0,0.941,8260.0,6160.0,26.95,37.2,15.9,0.0,0.0,45.45625
16,88517,379,16,620.0,87,1,0,0,0.941,7850.0,7210.0,15.603867020662587,40.5,-3.8,1.5087780087780087,13063.0,73.23467220683287
17,88517,379,16,620.0,87,1,0,0,0.941,4500.0,7423.333333333333,15.601905199127739,39.2,-5.2,2.2608401239527143,19698.7,70.31615976127625
18,88517,379,16,620.0,87,1,0,0,0.941,6870.0,6692.5,14.705885046942981,38.0,-4.0,1.0890084726356766,9511.4,66.789867185711
19,88517,379,16,620.0,87,1,0,0,0.941,8324.19,6728.0,14.733615270316607,36.8,-6.6,1.6800434335352612,14698.7,65.7593667847754
20,88517,379,16,620.0,87,1,0,0,0.941,7528.074,6994.031666666667,15.581102631279188,38.2,-1.5,1.4549265292174507,12772.8,67.89139993165509
21,88517,379,16,620.0,87,1,0,0,0.941,,7070.323428571429,15.308190541466757,39.7,-4.8,0.9069568197395477,7939.5,65.21375371258853
20,88525,36,18,635.0,23,2,0,1,2.1485,7435.063,0.0,15.627292402323727,38.2,-0.8,1.620913543683791,14230.0,67.8300261988837
21,88525,36,18,635.0,23,2,0,1,2.1485,,7435.063,15.382373771989947,39.9,-4.4,0.814781814027873,7132.6,65.23698880511766
14,88632,757,12,470.0,17,1,0,1,1.9681952872062665,570.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,88632,757,12,470.0,17,1,0,1,1.9681952872062665,1450.0,570.0,26.9375,36.5,16.8,0.0,0.0,44.290625
16,88632,757,12,470.0,17,1,0,1,1.9681952872062665,990.0,1010.0,16.13000115433453,41.1,-3.4,1.1002079002079002,9525.6,70.68434903047091
17,88632,757,12,470.0,17,1,0,1,1.9681952872062665,640.0,1003.3333333333334,16.124870882589235,39.5,-4.9,2.5008263514288993,21789.7,69.32069321703202
15,88681,134,12,460.0,17,1,0,1,0.62,775.0,0.0,26.9375,36.5,16.8,0.0,0.0,44.290625
16,88681,134,12,460.0,17,1,0,1,0.62,220.0,775.0,16.13000115433453,41.1,-3.4,1.1002079002079002,9525.6,70.68434903047091
21,88681,134,12,460.0,17,1,0,1,0.62,,497.5,16.0309915467215,40.9,-3.7,0.7330249029015307,6416.9,65.6128169979438
14,88691,803,5,635.0,17,1,0,1,2.453,1692.6,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
14,88691,803,5,635.0,17,2,0,1,2.453,13083.0,1692.6,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,88691,803,5,635.0,17,2,0,1,2.453,13024.2,7387.8,26.325,37.0,15.6,0.0,0.0,46.94375
16,88691,803,5,635.0,17,1,0,1,2.453,3553.2,9266.6,15.465358420870368,40.8,-3.9,1.512843612843613,13098.2,72.79728762696213
16,88691,803,5,635.0,17,2,0,1,2.453,9727.2,7838.25,15.465358420870368,40.8,-3.9,1.512843612843613,13098.2,72.79728762696213
17,88691,803,5,635.0,17,1,0,1,2.453,705.6,8216.039999999999,15.549431883392632,39.6,-6.4,2.445736256168943,21309.7,70.25519338918856
17,88691,803,5,635.0,17,2,0,1,2.453,11768.4,6964.3,15.549431883392632,39.6,-6.4,2.445736256168943,21309.7,70.25519338918856
18,88691,803,5,635.0,17,2,0,1,2.453,8496.6,7650.599999999999,14.773505839248912,38.6,-5.2,1.1032745591939546,9636.0,66.50934279825967
19,88691,803,5,635.0,17,2,0,1,2.453,18440.98,7756.35,14.761641330437765,37.4,-7.4,1.3924105612069952,12182.2,66.03196936792776
20,88691,803,5,635.0,17,2,0,1,2.453,4597.17,8943.531111111111,15.630265406082698,38.6,-1.1,1.5465087139765348,13576.8,68.23233853514067
21,88691,803,5,635.0,17,2,0,1,2.453,,8508.895,15.463022618231664,40.0,-4.5,0.701507882111035,6141.0,65.25177061914553
14,88841,134,12,460.0,52,1,0,1,0.8096,3630.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,88841,134,12,460.0,52,1,0,1,0.8096,4110.0,3630.0,26.9375,36.5,16.8,0.0,0.0,44.290625
16,88841,134,12,460.0,52,1,0,1,0.8096,2900.0,3870.0,16.13000115433453,41.1,-3.4,1.1002079002079002,9525.6,70.68434903047091
17,88841,134,12,460.0,52,1,0,1,0.8096,2190.0,3546.6666666666665,16.124870882589235,39.5,-4.9,2.5008263514288993,21789.7,69.32069321703202
18,88841,134,12,460.0,52,1,0,1,0.8096,2980.0,3207.5,15.4253377604763,39.5,-3.4,1.1328142889855737,9894.0,65.64182505152277
19,88841,134,12,460.0,52,1,0,1,0.8096,4620.0,3162.0,15.551708766716196,37.7,-5.7,1.5205394902274547,13303.2,64.97092239113042
20,88841,134,12,460.0,52,1,0,1,0.8096,2060.0,3405.0,16.360485248889397,39.1,-0.9,1.5527622736074724,13631.7,67.8098758400729
21,88841,134,12,460.0,52,1,0,1,0.8096,,3212.8571428571427,16.0309915467215,40.9,-3.7,0.7330249029015307,6416.9,65.6128169979438
14,88928,239,6,700.0,40,2,0,1,4.75,45290.0,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
14,88928,239,6,700.0,52,2,0,1,4.75,14909.4,45290.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,88928,239,6,700.0,40,2,0,1,4.75,44620.0,30099.7,27.446875,35.9,18.0,0.0,0.0,38.7625
15,88928,239,6,700.0,52,2,0,1,4.75,15820.2,34939.799999999996,27.446875,35.9,18.0,0.0,0.0,38.7625
16,88928,239,6,700.0,40,1,0,1,4.75,15040.0,30159.9,15.430105044441879,40.1,-3.6,1.2999306999306999,11254.8,70.53336795937211
16,88928,239,6,700.0,40,2,0,1,4.75,38100.0,27135.920000000002,15.430105044441879,40.1,-3.6,1.2999306999306999,11254.8,70.53336795937211
16,88928,239,6,700.0,52,2,0,1,4.75,19354.5,28963.266666666666,15.430105044441879,40.1,-3.6,1.2999306999306999,11254.8,70.53336795937211
17,88928,239,6,700.0,40,2,0,1,4.75,37620.0,27590.585714285717,15.098794904166187,38.7,-6.3,2.7905199127740157,24313.8,69.58681280844715
17,88928,239,6,700.0,52,2,0,1,4.75,14978.7,28844.2625,15.098794904166187,38.7,-6.3,2.7905199127740157,24313.8,69.58681280844715
18,88928,239,6,700.0,40,2,0,1,4.75,57440.0,27303.644444444446,14.278612319670254,40.4,-4.7,1.4041447217769636,12263.8,65.90811770093886
18,88928,239,6,700.0,52,2,0,1,4.75,16140.3,30317.28,14.278612319670254,40.4,-4.7,1.4041447217769636,12263.8,65.90811770093886
19,88928,239,6,700.0,40,2,0,1,4.75,35920.0,29028.463636363635,14.443067779174763,37.6,-7.0,2.0936221282432275,18317.1,65.30202308835295
19,88928,239,6,700.0,52,2,0,1,4.75,11302.5,29602.75833333333,14.443067779174763,37.6,-7.0,2.0936221282432275,18317.1,65.30202308835295
20,88928,239,6,700.0,40,2,0,1,4.75,53060.0,28195.046153846153,15.32490033033375,38.4,-2.9,1.7443444583665566,15313.6,67.75152067433648
20,88928,239,6,700.0,52,2,0,1,1.462,14021.7,29971.114285714284,15.32490033033375,38.4,-2.9,1.7443444583665566,15313.6,67.75152067433648
21,88928,239,6,700.0,40,2,0,1,4.75,,28907.82,14.857859264336303,39.3,-5.8,1.643511537582819,14387.3,66.14065570025132
21,88928,239,6,700.0,52,2,0,1,1.462,,28907.82,14.857859264336303,39.3,-5.8,1.643511537582819,14387.3,66.14065570025132
14,89097,134,12,460.0,17,1,0,1,1.9681952872062665,5713.5,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,89097,134,12,460.0,17,1,0,1,1.9681952872062665,8124.0,5713.5,26.9375,36.5,16.8,0.0,0.0,44.290625
16,89097,134,12,460.0,17,1,0,1,1.9681952872062665,1327.492,6918.75,16.13000115433453,41.1,-3.4,1.1002079002079002,9525.6,70.68434903047091
17,89097,134,12,460.0,17,1,0,1,1.9681952872062665,1361.2,5054.997333333334,16.124870882589235,39.5,-4.9,2.5008263514288993,21789.7,69.32069321703202
14,89417,653,18,635.0,32,2,0,1,1.3,11403.6,0.0,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
14,89417,653,18,635.0,17,2,0,1,1.3,13647.2,11403.6,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
14,89417,653,18,635.0,59,2,0,1,1.3,18834.0,12525.400000000001,17.152758828391658,38.70546218487395,-1.097858498238005,1.217658846970329,10627.674789915965,64.24031081668085
15,89417,653,18,635.0,32,2,0,1,1.3,16156.4,14628.266666666668,26.24375,36.8,15.7,0.0,0.0,46.8
15,89417,653,18,635.0,17,2,0,1,1.3,21677.6,15010.300000000001,26.24375,36.8,15.7,0.0,0.0,46.8
15,89417,653,18,635.0,59,2,0,1,1.3,39534.0,16343.76,26.24375,36.8,15.7,0.0,0.0,46.8
16,89417,653,18,635.0,32,2,0,1,1.3,17174.9,20208.8,15.411231674939398,40.6,-3.9,1.558188958188958,13490.8,72.62255309325947
16,89417,653,18,635.0,17,2,0,1,1.3,12308.8,19775.385714285716,15.411231674939398,40.6,-3.9,1.558188958188958,13490.8,72.62255309325947
16,89417,653,18,635.0,59,2,0,1,1.3,32862.0,18842.0625,15.411231674939398,40.6,-3.9,1.558188958188958,13490.8,72.62255309325947
